,end_lat,end_long,route,start_lat,start_long
433,41.0308147,-75.7777509,0,41.0288756,-75.7918293
434,41.0388348,-75.7593999,0,41.0308147,-75.7777509
435,41.0386706,-75.7589259,0,41.0388348,-75.7593999
436,40.9675099,-75.5119208,0,41.0386706,-75.7589259
437,40.9660768,-75.4678719,0,40.9675099,-75.5119208
438,40.9455248,-75.4421125,0,40.9660768,-75.4678719
439,40.9233697,-75.397558,0,40.9455248,-75.4421125
440,40.922258,-75.3592544,0,40.9233697,-75.397558
441,40.9026265,-75.3364958,0,40.922258,-75.3592544
442,40.8956579,-75.3233369,0,40.9026265,-75.3364958
443,40.8936523,-75.3163813,0,40.8956579,-75.3233369
444,40.8925219,-75.3147636,0,40.8936523,-75.3163813
445,40.8612724,-75.2942674,0,40.8925219,-75.3147636
446,40.8560562,-75.2916475,0,40.8612724,-75.2942674
447,40.848523,-75.2808419,0,40.8560562,-75.2916475
448,40.8456893,-75.2734153,0,40.848523,-75.2808419
449,40.8438614,-75.2495118,0,40.8456893,-75.2734153
450,40.8384962,-75.2458793,0,40.8438614,-75.2495118
451,40.8395038,-75.2196928,0,40.8384962,-75.2458793
452,40.8406187,-75.2138327,0,40.8395038,-75.2196928
453,40.8444722,-75.201864,0,40.8406187,-75.2138327
454,40.844102,-75.2010797,0,40.8444722,-75.201864
455,40.8439909,-75.188788,0,40.844102,-75.2010797
456,40.8405985,-75.1852378,0,40.8439909,-75.188788
457,40.8433228,-75.161574,0,40.8405985,-75.1852378
458,40.842888,-75.160955,0,40.8433228,-75.161574
459,40.8357697,-75.14422,0,40.842888,-75.160955
460,40.8365666,-75.1437573,0,40.8357697,-75.14422
461,40.8372137,-75.1350434,0,40.8365666,-75.1437573
462,40.8421371,-75.1226792,0,40.8372137,-75.1350434
463,40.84827,-75.1169257,0,40.8421371,-75.1226792
464,40.8282319,-75.086156,0,40.84827,-75.1169257
465,40.8288335,-75.0846541,0,40.8282319,-75.086156
466,40.8300761,-75.0760418,0,40.8288335,-75.0846541
467,40.8285524,-75.0757107,0,40.8300761,-75.0760418
468,40.8233132,-75.0624316,0,40.8285524,-75.0757107
469,40.8230846,-75.0573964,0,40.8233132,-75.0624316
470,40.8322265,-74.999144,0,40.8230846,-75.0573964
471,40.8515157,-74.9335957,0,40.8322265,-74.999144
472,40.8510868,-74.934278,0,40.8515157,-74.9335957
473,40.8583564,-74.8968534,0,40.8510868,-74.934278
474,40.857864,-74.8948002,0,40.8583564,-74.8968534
475,40.8532976,-74.8887806,0,40.857864,-74.8948002
476,40.8602953,-74.8724739,0,40.8532976,-74.8887806
477,40.8489048,-74.824023,0,40.8602953,-74.8724739
478,40.848211,-74.8195465,0,40.8489048,-74.824023
479,40.848248,-74.813316,0,40.848211,-74.8195465
480,40.8495523,-74.8013235,0,40.848248,-74.813316
481,40.8665368,-74.743018,0,40.8495523,-74.8013235
482,40.8643419,-74.7416805,0,40.8665368,-74.743018
483,40.8655057,-74.7360288,0,40.8643419,-74.7416805
484,40.8662721,-74.7343908,0,40.8655057,-74.7360288
485,40.8627893,-74.7072552,0,40.8662721,-74.7343908
486,40.8634412,-74.7066963,0,40.8627893,-74.7072552
487,40.8678464,-74.6953829,0,40.8634412,-74.7066963
488,40.8736759,-74.6845445,0,40.8678464,-74.6953829
489,40.8777409,-74.6779339,0,40.8736759,-74.6845445
490,40.8800408,-74.6565237,0,40.8777409,-74.6779339
491,40.8808837,-74.6554612,0,40.8800408,-74.6565237
492,40.879829,-74.6540327,0,40.8808837,-74.6554612
493,40.880608,-74.6530412,0,40.879829,-74.6540327
494,40.8789846,-74.651055,0,40.880608,-74.6530412
495,40.8911857,-74.5147972,0,40.8789846,-74.651055
496,40.858609,-74.340733,0,40.8911857,-74.5147972
497,40.8585003,-74.3405077,0,40.858609,-74.340733
498,40.8794351,-74.1510894,0,40.8585003,-74.3405077
499,40.881274,-74.1409235,0,40.8794351,-74.1510894
500,40.8807243,-74.1405334,0,40.881274,-74.1409235
501,40.8830855,-74.1290469,0,40.8807243,-74.1405334
502,40.8798672,-74.1255641,0,40.8830855,-74.1290469
503,40.8787271,-74.1233054,0,40.8798672,-74.1255641
504,40.8889196,-74.0810511,0,40.8787271,-74.1233054
505,40.8950526,-74.0785345,0,40.8889196,-74.0810511
506,40.8939689,-74.0761342,0,40.8950526,-74.0785345
507,40.878357,-74.0448944,0,40.8939689,-74.0761342
508,40.8788008,-74.0444954,0,40.878357,-74.0448944
509,40.8772512,-74.0340906,0,40.8788008,-74.0444954
510,40.8708029,-74.01505,0,40.8772512,-74.0340906
511,40.8725788,-74.013871,0,40.8708029,-74.01505
512,40.8658007,-73.9964784,0,40.8725788,-74.013871
513,40.8587168,-73.9813428,0,40.8658007,-73.9964784
514,40.8538446,-73.9750208,0,40.8587168,-73.9813428
515,40.856113,-73.9726503,0,40.8538446,-73.9750208
516,40.8525597,-73.9640406,0,40.856113,-73.9726503
517,40.8535178,-73.9636978,0,40.8525597,-73.9640406
518,40.8489849,-73.9411081,0,40.8535178,-73.9636978
519,40.8490099,-73.9410924,0,40.8489849,-73.9411081
520,40.8484282,-73.9376987,0,40.8490099,-73.9410924
521,40.8589237,-73.9314866,0,40.8484282,-73.9376987
522,40.8635133,-73.9197882,0,40.8589237,-73.9314866
523,40.8644809,-73.9189352,0,40.8635133,-73.9197882
524,40.8629564,-73.9153146,0,40.8644809,-73.9189352
525,40.861927,-73.9129619,0,40.8629564,-73.9153146
526,40.861853,-73.8924082,0,40.861927,-73.9129619
527,40.8617455,-73.8913339,0,40.861853,-73.8924082
528,40.8710813,-73.8767899,0,40.8617455,-73.8913339
529,40.8703616,-73.8760409,0,40.8710813,-73.8767899
530,40.8708051,-73.8709753,0,40.8703616,-73.8760409
531,40.8712326,-73.8560794,0,40.8708051,-73.8709753
532,40.8901698,-73.8195635,0,40.8712326,-73.8560794
533,40.9050925,-73.7873964,0,40.8901698,-73.8195635
534,40.9933139,-73.6756305,0,40.9050925,-73.7873964
535,40.9978221,-73.6653934,0,40.9933139,-73.6756305
536,41.0414805,-73.5803925,0,40.9978221,-73.6653934
537,41.0455957,-73.5712283,0,41.0414805,-73.5803925
538,41.1097942,-73.4197009,0,41.0455957,-73.5712283
539,41.110024,-73.4180117,0,41.1097942,-73.4197009
540,41.1161492,-73.4148576,0,41.110024,-73.4180117
541,41.1185088,-73.4112333,0,41.1161492,-73.4148576
542,41.1216287,-73.4102508,0,41.1185088,-73.4112333
543,41.1213285,-73.4068362,0,41.1216287,-73.4102508
544,41.1286165,-73.3811081,0,41.1213285,-73.4068362
545,41.1479339,-73.2472913,0,41.1286165,-73.3811081
546,41.149654,-73.2430028,0,41.1479339,-73.2472913
547,41.1555862,-73.2409036,0,41.149654,-73.2430028
548,41.1562476,-73.2411571,0,41.1555862,-73.2409036
549,41.1624178,-73.2358825,0,41.1562476,-73.2411571
550,41.1679313,-73.2197155,0,41.1624178,-73.2358825
551,41.1682655,-73.2156104,0,41.1679313,-73.2197155
552,41.17961,-73.1874601,0,41.1682655,-73.2156104
553,41.1774284,-73.1733371,0,41.17961,-73.1874601
554,41.1838671,-73.1542015,0,41.1774284,-73.1733371
555,41.1867929,-73.1278284,0,41.1838671,-73.1542015
556,41.2006308,-73.1128397,0,41.1867929,-73.1278284
557,41.200304,-73.1105939,0,41.2006308,-73.1128397
558,41.218983,-73.062998,0,41.200304,-73.1105939
559,41.2223652,-73.0566868,0,41.218983,-73.062998
560,41.2263028,-73.0565106,0,41.2223652,-73.0566868
561,41.2321555,-73.0447383,0,41.2263028,-73.0565106
562,41.2323605,-73.0444448,0,41.2321555,-73.0447383
563,41.2974766,-72.9488685,0,41.2323605,-73.0444448
564,41.2974993,-72.9478849,0,41.2974766,-72.9488685
565,41.2979091,-72.9476747,0,41.2974993,-72.9478849
566,41.3022087,-72.9324074,0,41.2979091,-72.9476747
567,41.3073649,-72.928623,0,41.3022087,-72.9324074
568,41.3073222,-72.9284558,0,41.3073649,-72.928623
569,41.3083735,-72.9257002,0,41.3073222,-72.9284558
570,41.3139327,-72.9215615,0,41.3083735,-72.9257002
571,41.3355154,-72.9114273,0,41.3139327,-72.9215615
572,43.3784683,-92.9188621,1,43.3784652,-92.9228499
573,43.3747836,-92.9155219,1,43.3784683,-92.9188621
574,43.3566558,-92.8981775,1,43.3747836,-92.9155219
575,43.3566571,-92.8902039,1,43.3566558,-92.8981775
576,43.3348707,-92.8781031,1,43.3566571,-92.8902039
577,43.3348513,-92.8701625,1,43.3348707,-92.8781031
578,43.3216886,-92.8553897,1,43.3348513,-92.8701625
579,43.3207417,-92.8504372,1,43.3216886,-92.8553897
580,43.3203803,-92.850236,1,43.3207417,-92.8504372
581,43.3204708,-92.7320212,1,43.3203803,-92.850236
582,43.3232308,-92.7320409,1,43.3204708,-92.7320212
583,43.32261,-92.7270502,1,43.3232308,-92.7320409
584,43.3134239,-92.6139032,1,43.32261,-92.7270502
585,43.2989515,-92.6134876,1,43.3134239,-92.6139032
586,43.2982876,-92.5544418,1,43.2989515,-92.6134876
587,43.3000279,-92.5544343,1,43.2982876,-92.5544418
588,43.299263,-92.0806412,1,43.3000279,-92.5544343
589,43.2988262,-91.9947424,1,43.299263,-92.0806412
590,43.297388,-91.9921899,1,43.2988262,-91.9947424
591,43.298324,-91.991153,1,43.297388,-91.9921899
592,43.2976501,-91.9896537,1,43.298324,-91.991153
593,43.2984128,-91.9888585,1,43.2976501,-91.9896537
594,43.2942381,-91.9823282,1,43.2984128,-91.9888585
595,43.2929419,-91.9825375,1,43.2942381,-91.9823282
596,43.2921853,-91.9816266,1,43.2929419,-91.9825375
597,43.2034916,-91.8778518,1,43.2921853,-91.9816266
598,43.203516,-91.8774838,1,43.2034916,-91.8778518
599,43.1826965,-91.8646163,1,43.203516,-91.8774838
600,43.1616809,-91.7744066,1,43.1826965,-91.8646163
601,43.1616973,-91.7738313,1,43.1616809,-91.7744066
602,43.1513653,-91.7742857,1,43.1616973,-91.7738313
603,43.1476204,-91.766086,1,43.1513653,-91.7742857
604,43.1463163,-91.7666991,1,43.1476204,-91.766086
605,43.0878217,-91.5910605,1,43.1463163,-91.7666991
606,43.085692,-91.5854972,1,43.0878217,-91.5910605
607,43.0845583,-91.5683344,1,43.085692,-91.5854972
608,43.0825926,-91.56827,1,43.0845583,-91.5683344
609,43.0816695,-91.5626275,1,43.0825926,-91.56827
610,43.080233,-91.4843545,1,43.0816695,-91.5626275
611,43.0606825,-91.4605768,1,43.080233,-91.4843545
612,43.0551058,-91.389893,1,43.0606825,-91.4605768
613,43.0529346,-91.3898697,1,43.0551058,-91.389893
614,43.052159,-91.3848959,1,43.0529346,-91.3898697
615,43.0442635,-91.1864363,1,43.052159,-91.3848959
616,43.0484458,-91.1549411,1,43.0442635,-91.1864363
617,43.0489266,-91.140946,1,43.0484458,-91.1549411
618,43.0286537,-91.1279348,1,43.0489266,-91.140946
619,43.0180395,-91.1123381,1,43.0286537,-91.1279348
620,43.0106767,-91.0647967,1,43.0180395,-91.1123381
621,42.9545007,-90.9782043,1,43.0106767,-91.0647967
622,42.9526298,-90.97251,1,42.9545007,-90.9782043
623,42.8831108,-90.9240084,1,42.9526298,-90.97251
624,42.8434915,-90.9079694,1,42.8831108,-90.9240084
625,42.814756,-90.9100327,1,42.8434915,-90.9079694
626,42.703992,-90.7306306,1,42.814756,-90.9100327
627,42.7040256,-90.7016717,1,42.703992,-90.7306306
628,42.6965548,-90.6942885,1,42.7040256,-90.7016717
629,42.6965232,-90.6939113,1,42.6965548,-90.6942885
630,42.6211025,-90.5894643,1,42.6965232,-90.6939113
631,42.6163704,-90.585229,1,42.6211025,-90.5894643
632,42.6159892,-90.5846351,1,42.6163704,-90.585229
633,42.606236,-90.5590671,1,42.6159892,-90.5846351
634,42.5985927,-90.5340275,1,42.606236,-90.5590671
635,42.5948856,-90.5354494,1,42.5985927,-90.5340275
636,42.5948726,-90.430868,1,42.5948856,-90.5354494
637,42.595035,-90.4061824,1,42.5948726,-90.430868
638,42.572332,-90.3868649,1,42.595035,-90.4061824
639,42.5673897,-90.3777289,1,42.572332,-90.3868649
640,42.5442569,-90.3674836,1,42.5673897,-90.3777289
641,42.5117665,-90.0341423,1,42.5442569,-90.3674836
642,42.5072541,-90.01861,1,42.5117665,-90.0341423
643,42.4959711,-89.9880893,1,42.5072541,-90.01861
644,42.496055,-89.987028,1,42.4959711,-89.9880893
645,42.4886646,-89.980215,1,42.496055,-89.987028
646,42.4354876,-89.9251609,1,42.4886646,-89.980215
647,42.3863809,-89.8333712,1,42.4354876,-89.9251609
648,42.373492,-89.813656,1,42.3863809,-89.8333712
649,42.3718873,-89.8120082,1,42.373492,-89.813656
650,42.3740494,-89.6427796,1,42.3718873,-89.8120082
651,42.3742336,-89.6297754,1,42.3740494,-89.6427796
652,42.373192,-89.5380799,1,42.3742336,-89.6297754
653,42.3743763,-89.53697,1,42.373192,-89.5380799
654,42.3751747,-89.3980009,1,42.3743763,-89.53697
655,42.3768229,-89.328365,1,42.3751747,-89.3980009
656,42.2760692,-89.1002961,1,42.3768229,-89.328365
657,42.2669123,-89.0807743,1,42.2760692,-89.1002961
658,42.2664136,-89.080583,1,42.2669123,-89.0807743
659,42.2577429,-89.0480384,1,42.2664136,-89.080583
660,42.2535655,-89.03174,1,42.2577429,-89.0480384
661,42.2527193,-89.0321021,1,42.2535655,-89.03174
662,42.2527897,-89.028917,1,42.2527193,-89.0321021
663,42.2518129,-89.028917,1,42.2527897,-89.028917
664,42.2426141,-88.983133,1,42.2518129,-89.028917
665,42.2421221,-88.9759653,1,42.2426141,-88.983133
666,42.2410444,-88.9755509,1,42.2421221,-88.9759653
667,42.2389625,-88.9612389,1,42.2410444,-88.9755509
668,42.2389327,-88.9561709,1,42.2389625,-88.9612389
669,42.2364039,-88.9561449,1,42.2389327,-88.9561709
670,42.2355894,-88.9533296,1,42.2364039,-88.9561449
671,42.2346531,-88.9537695,1,42.2355894,-88.9533296
672,42.2229002,-88.9406737,1,42.2346531,-88.9537695
673,42.1221864,-88.7397221,1,42.2229002,-88.9406737
674,42.101578,-88.7059234,1,42.1221864,-88.7397221
675,42.0961462,-88.6858446,1,42.101578,-88.7059234
676,42.0887986,-88.6028703,1,42.0961462,-88.6858446
677,42.0759724,-88.5876611,1,42.0887986,-88.6028703
678,42.0696452,-88.5785606,1,42.0759724,-88.5876611
679,42.0665356,-88.5784477,1,42.0696452,-88.5785606
680,42.0665027,-88.5683654,1,42.0665356,-88.5784477
681,42.0506125,-88.5454957,1,42.0665027,-88.5683654
682,42.0201328,-88.4973554,1,42.0506125,-88.5454957
683,41.9901148,-88.4724287,1,42.0201328,-88.4973554
684,41.985101,-88.3406225,1,41.9901148,-88.4724287
685,41.9819893,-88.3276343,1,41.985101,-88.3406225
686,41.9820772,-88.3275278,1,41.9819893,-88.3276343
687,41.9755723,-88.2812256,1,41.9820772,-88.3275278
688,41.9777669,-88.2780544,1,41.9755723,-88.2812256
689,41.9777269,-88.2779952,1,41.9777669,-88.2780544
690,41.9777259,-88.2691654,1,41.9777269,-88.2779952
691,41.974124,-88.2665318,1,41.9777259,-88.2691654
692,41.974222,-88.2663026,1,41.974124,-88.2665318
693,41.9053452,-88.1906159,1,41.974222,-88.2663026
694,41.8976496,-88.1020296,1,41.9053452,-88.1906159
695,41.8904948,-88.008634,1,41.8976496,-88.1020296
696,41.8904657,-88.0061268,1,41.8904948,-88.008634
697,41.8903098,-88.0050082,1,41.8904657,-88.0061268
698,41.8871554,-87.969158,1,41.8903098,-88.0050082
699,41.885903,-87.9691388,1,41.8871554,-87.969158
700,41.8827678,-87.9188967,1,41.885903,-87.9691388
701,41.882574,-87.9188898,1,41.8827678,-87.9188967
702,41.8816759,-87.9081664,1,41.882574,-87.9188898
703,41.8799229,-87.9081557,1,41.8816759,-87.9081664
704,41.8799715,-87.9029689,1,41.8799229,-87.9081557
705,41.8774934,-87.9027262,1,41.8799715,-87.9029689
706,41.8743054,-87.9024815,1,41.8774934,-87.9027262
707,41.8739004,-87.9001197,1,41.8743054,-87.9024815
708,41.8730127,-87.8970693,1,41.8739004,-87.9001197
709,41.8726232,-87.8962419,1,41.8730127,-87.8970693
710,41.8718517,-87.8968726,1,41.8726232,-87.8962419
711,41.8702367,-87.8950318,1,41.8718517,-87.8968726
712,41.8673133,-87.8828512,1,41.8702367,-87.8950318
713,41.8342627,-87.8742273,1,41.8673133,-87.8828512
714,41.8346158,-87.8615775,1,41.8342627,-87.8742273
715,41.827696,-87.8516992,1,41.8346158,-87.8615775
716,41.8279765,-87.8320214,1,41.827696,-87.8516992
717,41.8280332,-87.8288524,1,41.8279765,-87.8320214
718,41.8281509,-87.8197514,1,41.8280332,-87.8288524
719,41.8280211,-87.819721,1,41.8281509,-87.8197514
720,41.8276401,-87.8195547,1,41.8280211,-87.819721
721,41.826651,-87.8189248,1,41.8276401,-87.8195547
722,41.8256282,-87.8152841,1,41.826651,-87.8189248
723,41.8229241,-87.8107417,1,41.8256282,-87.8152841
724,41.8228848,-87.8099556,1,41.8229241,-87.8107417
725,41.8212937,-87.8094361,1,41.8228848,-87.8099556
726,41.8220199,-87.743414,1,41.8212937,-87.8094361
727,41.79307,-87.7418659,1,41.8220199,-87.743414
728,41.7938146,-87.6839746,1,41.79307,-87.7418659
729,41.7937103,-87.6597339,1,41.7938146,-87.6839746
730,41.7777152,-87.6593114,1,41.7937103,-87.6597339
731,41.7746297,-87.6556543,1,41.7777152,-87.6593114
732,41.7746333,-87.6554114,1,41.7746297,-87.6556543
733,41.7736289,-87.6553463,1,41.7746333,-87.6554114
734,41.7723216,-87.6543184,1,41.7736289,-87.6553463
735,41.7727328,-87.6280636,1,41.7723216,-87.6543184
736,41.7729681,-87.6154902,1,41.7727328,-87.6280636
737,41.7228071,-87.5455543,1,41.7729681,-87.6154902
738,41.7229366,-87.5365297,1,41.7228071,-87.5455543
739,41.7127342,-87.5352832,1,41.7229366,-87.5365297
740,41.7026617,-87.5244607,1,41.7127342,-87.5352832
741,41.702652,-87.5245381,1,41.7026617,-87.5244607
742,41.6917877,-87.5246522,1,41.702652,-87.5245381
743,41.6917868,-87.5245496,1,41.6917877,-87.5246522
744,41.6934307,-87.514479,1,41.6917868,-87.5245496
745,41.6623749,-87.4838155,1,41.6934307,-87.514479
746,41.6611965,-87.4833254,1,41.6623749,-87.4838155
747,41.6610489,-87.473444,1,41.6611965,-87.4833254
748,41.6609791,-87.4677449,1,41.6610489,-87.473444
749,41.6496095,-87.4514714,1,41.6609791,-87.4677449
750,41.6492208,-87.4510098,1,41.6496095,-87.4514714
751,41.6492466,-87.4462402,1,41.6492208,-87.4510098
752,41.6477383,-87.4462195,1,41.6492466,-87.4462402
753,41.6477554,-87.443011,1,41.6477383,-87.4462195
754,41.64074,-87.4328923,1,41.6477554,-87.443011
755,41.6368776,-87.4328241,1,41.64074,-87.4328923
756,41.6364527,-87.4322073,1,41.6368776,-87.4328241
757,41.6053154,-87.3925381,1,41.6364527,-87.4322073
758,41.6021386,-87.3245789,1,41.6053154,-87.3925381
759,41.5952456,-87.2828492,1,41.6021386,-87.3245789
760,41.5977608,-87.269605,1,41.5952456,-87.2828492
761,41.617931,-87.1811359,1,41.5977608,-87.269605
762,41.6825575,-86.962617,1,41.617931,-87.1811359
763,41.6951419,-86.9334968,1,41.6825575,-86.962617
764,41.7015205,-86.9141078,1,41.6951419,-86.9334968
765,41.7028884,-86.9140777,1,41.7015205,-86.9141078
766,41.7086172,-86.9089266,1,41.7028884,-86.9140777
767,41.7129587,-86.8864958,1,41.7086172,-86.9089266
768,41.6958674,-86.8184138,1,41.7129587,-86.8864958
769,41.6712166,-86.6029088,1,41.6958674,-86.8184138
770,41.6729741,-86.589024,1,41.6712166,-86.6029088
771,41.6717932,-86.322125,1,41.6729741,-86.589024
772,41.672567,-86.2461526,1,41.6717932,-86.322125
773,41.6719654,-86.2458959,1,41.672567,-86.2461526
774,41.671026,-86.2446058,1,41.6719654,-86.2458959
775,41.6705259,-86.242423,1,41.671026,-86.2446058
776,41.6576999,-86.2161276,1,41.6705259,-86.242423
777,41.6631382,-86.0706535,1,41.6576999,-86.2161276
778,41.6622752,-86.0706848,1,41.6631382,-86.0706535
779,41.6626643,-86.0611164,1,41.6622752,-86.0706848
780,41.6484559,-85.9570859,1,41.6626643,-86.0611164
781,41.6384584,-85.9301795,1,41.6484559,-85.9570859
782,41.6376934,-85.9239204,1,41.6384584,-85.9301795
783,41.6267282,-85.9066872,1,41.6376934,-85.9239204
784,41.6273285,-85.9059057,1,41.6267282,-85.9066872
785,41.6096083,-85.8761132,1,41.6273285,-85.9059057
786,41.5972101,-85.8483639,1,41.6096083,-85.8761132
787,41.5971583,-85.8483637,1,41.5972101,-85.8483639
788,41.5917989,-85.8346228,1,41.5971583,-85.8483637
789,41.5870384,-85.8264759,1,41.5917989,-85.8346228
790,41.586526,-85.8212415,1,41.5870384,-85.8264759
791,41.5807111,-85.8121377,1,41.586526,-85.8212415
792,41.5807413,-85.8043346,1,41.5807111,-85.8121377
793,41.581515,-85.6559029,1,41.5807413,-85.8043346
794,41.5863609,-85.610489,1,41.581515,-85.6559029
795,41.586099,-85.60965,1,41.5863609,-85.610489
796,41.5820747,-85.6036483,1,41.586099,-85.60965
797,41.5829598,-85.5402683,1,41.5820747,-85.6036483
798,41.5827837,-85.5402599,1,41.5829598,-85.5402683
799,41.5833684,-85.4817363,1,41.5827837,-85.5402599
800,41.5761022,-85.4816751,1,41.5833684,-85.4817363
801,41.5763878,-85.4239416,1,41.5761022,-85.4816751
802,41.5741229,-85.3279506,1,41.5763878,-85.4239416
803,41.5845426,-85.3090879,1,41.5741229,-85.3279506
804,41.5852504,-85.3090773,1,41.5845426,-85.3090879
805,41.5812361,-85.2255606,1,41.5852504,-85.3090773
806,41.5811872,-85.199204,1,41.5812361,-85.2255606
807,41.579948,-85.1992205,1,41.5811872,-85.199204
808,41.5799092,-85.1944515,1,41.579948,-85.1992205
809,41.5739276,-85.1942259,1,41.5799092,-85.1944515
810,41.5739401,-85.1792165,1,41.5739276,-85.1942259
811,41.5753746,-85.0161408,1,41.5739401,-85.1792165
812,41.5733863,-85.0066005,1,41.5753746,-85.0161408
813,41.5704311,-84.9979956,1,41.5733863,-85.0066005
814,41.5735841,-84.8270152,1,41.5704311,-84.9979956
815,41.5690989,-84.8268517,1,41.5735841,-84.8270152
816,41.570758,-84.8051837,1,41.5690989,-84.8268517
817,41.5718393,-84.632391,1,41.570758,-84.8051837
818,41.5714222,-84.632052,1,41.5718393,-84.632391
819,41.5718915,-84.6203091,1,41.5714222,-84.632052
820,41.5720072,-84.5939402,1,41.5718915,-84.6203091
821,41.5719825,-84.4475962,1,41.5720072,-84.5939402
822,41.5719702,-84.3809361,1,41.5719825,-84.4475962
823,41.572336,-84.3158562,1,41.5719702,-84.3809361
824,41.5723629,-84.2826747,1,41.572336,-84.3158562
825,41.5552092,-84.1521894,1,41.5723629,-84.2826747
826,41.5552522,-84.1443229,1,41.5552092,-84.1521894
827,41.5564405,-83.8309042,1,41.5552522,-84.1443229
828,41.5566782,-83.7372616,1,41.5564405,-83.8309042
829,41.5587729,-83.7357239,1,41.5566782,-83.7372616
830,41.5587898,-83.7029205,1,41.5587729,-83.7357239
831,41.55796,-83.6743599,1,41.5587898,-83.7029205
832,41.5587189,-83.672681,1,41.55796,-83.6743599
833,41.558827,-83.6637339,1,41.5587189,-83.672681
834,41.557898,-83.6632186,1,41.558827,-83.6637339
835,41.560737,-83.6538949,1,41.557898,-83.6632186
836,41.5609877,-83.6529448,1,41.560737,-83.6538949
837,41.5563739,-83.6488032,1,41.5609877,-83.6529448
838,41.5560333,-83.6418046,1,41.5563739,-83.6488032
839,41.560423,-83.63002,1,41.5560333,-83.6418046
840,41.557113,-83.627833,1,41.560423,-83.63002
841,41.5586829,-83.6235984,1,41.557113,-83.627833
842,41.5581138,-83.6229531,1,41.5586829,-83.6235984
843,41.5539086,-83.6125414,1,41.5581138,-83.6229531
844,41.5506842,-83.6042488,1,41.5539086,-83.6125414
845,41.5287866,-83.5518517,1,41.5506842,-83.6042488
846,41.4933777,-83.4678698,1,41.5287866,-83.5518517
847,41.4462985,-83.3528811,1,41.4933777,-83.4678698
848,41.369444,-83.1666272,1,41.4462985,-83.3528811
849,41.3509848,-83.1224638,1,41.369444,-83.1666272
850,41.3383951,-83.0800253,1,41.3509848,-83.1224638
851,41.332634,-83.0588246,1,41.3383951,-83.0800253
852,41.3084419,-82.9695021,1,41.332634,-83.0588246
853,41.2674431,-82.8130758,1,41.3084419,-82.9695021
854,41.2669243,-82.8130394,1,41.2674431,-82.8130758
855,41.2391185,-82.693762,1,41.2669243,-82.8130394
856,41.2394447,-82.6937742,1,41.2391185,-82.693762
857,41.2439162,-82.6217904,1,41.2394447,-82.6937742
858,41.243901,-82.6217745,1,41.2439162,-82.6217904
859,41.2440027,-82.620627,1,41.243901,-82.6217745
860,41.2445491,-82.6173653,1,41.2440027,-82.620627
861,41.2442895,-82.6171466,1,41.2445491,-82.6173653
862,41.2447729,-82.6149457,1,41.2442895,-82.6171466
863,41.2432583,-82.6136499,1,41.2447729,-82.6149457
864,41.2477653,-82.6041244,1,41.2432583,-82.6136499
