,end_lat,end_long,route,start_lat,start_long
865,41.2496423,-82.5755843,1,41.2477653,-82.6041244
866,41.2475241,-82.4102776,1,41.2496423,-82.5755843
867,41.2368427,-82.2184854,1,41.2475241,-82.4102776
868,41.2373119,-82.120049,1,41.2368427,-82.2184854
869,41.2368404,-82.0230612,1,41.2373119,-82.120049
870,41.2376681,-82.0230315,1,41.2368404,-82.0230612
871,41.237592,-81.9238749,1,41.2376681,-82.0230315
872,41.2379202,-81.8720418,1,41.237592,-81.9238749
873,41.2397834,-81.6392751,1,41.2379202,-81.8720418
874,41.2328574,-81.4847679,1,41.2397834,-81.6392751
875,41.2397179,-81.3721206,1,41.2328574,-81.4847679
876,41.239485,-81.3566211,1,41.2397179,-81.3721206
877,41.2397971,-81.3493381,1,41.239485,-81.3566211
878,41.2392368,-81.3419451,1,41.2397971,-81.3493381
879,41.2420025,-81.2991281,1,41.2392368,-81.3419451
880,41.2376309,-80.979013,1,41.2420025,-81.2991281
881,41.2309849,-80.9029895,1,41.2376309,-80.979013
882,41.237095,-80.8805534,1,41.2309849,-80.9029895
883,41.2390059,-80.880611,1,41.237095,-80.8805534
884,41.2340085,-80.8264218,1,41.2390059,-80.880611
885,41.237048,-80.7679914,1,41.2340085,-80.8264218
886,41.2372728,-80.7633736,1,41.237048,-80.7679914
887,41.2372763,-80.7617508,1,41.2372728,-80.7633736
888,41.2377257,-80.7083011,1,41.2372763,-80.7617508
889,41.2327599,-80.519092,1,41.2377257,-80.7083011
890,41.2371899,-80.3605028,1,41.2327599,-80.519092
891,41.2343435,-80.3163713,1,41.2371899,-80.3605028
892,41.2256098,-80.2690852,1,41.2343435,-80.3163713
893,41.2260345,-80.2653373,1,41.2256098,-80.2690852
894,41.2268946,-80.2399596,1,41.2260345,-80.2653373
895,41.2272577,-80.2399741,1,41.2268946,-80.2399596
896,41.2272656,-80.2378773,1,41.2272577,-80.2399741
897,41.2269089,-80.2378724,1,41.2272656,-80.2378773
898,41.2256943,-80.2196862,1,41.2269089,-80.2378724
899,41.2310957,-79.9577641,1,41.2256943,-80.2196862
900,41.2323627,-79.956401,1,41.2310957,-79.9577641
901,41.2296796,-79.9536079,1,41.2323627,-79.956401
902,41.2438074,-79.8972433,1,41.2296796,-79.9536079
903,41.2398042,-79.8964328,1,41.2438074,-79.8972433
904,41.2382474,-79.8551171,1,41.2398042,-79.8964328
905,41.2773683,-79.7485595,1,41.2382474,-79.8551171
906,41.2775704,-79.6786136,1,41.2773683,-79.7485595
907,41.2779432,-79.6586696,1,41.2775704,-79.6786136
908,41.2753472,-79.6600951,1,41.2779432,-79.6586696
909,41.2761138,-79.6488312,1,41.2753472,-79.6600951
910,41.2752218,-79.6487818,1,41.2761138,-79.6488312
911,41.2751709,-79.6467612,1,41.2752218,-79.6487818
912,41.2771741,-79.6220988,1,41.2751709,-79.6467612
913,41.2783787,-79.6217249,1,41.2771741,-79.6220988
914,41.2824169,-79.6110049,1,41.2783787,-79.6217249
915,41.2800912,-79.6053934,1,41.2824169,-79.6110049
916,41.279883,-79.6045989,1,41.2800912,-79.6053934
917,41.269821,-79.5807193,1,41.279883,-79.6045989
918,41.2716196,-79.5692058,1,41.269821,-79.5807193
919,41.276997,-79.5510656,1,41.2716196,-79.5692058
920,41.2507593,-79.4611743,1,41.276997,-79.5510656
921,41.2428378,-79.426807,1,41.2507593,-79.4611743
922,41.2175613,-79.3927078,1,41.2428378,-79.426807
923,41.116262,-78.9197873,1,41.2175613,-79.3927078
924,41.1024969,-78.9018434,1,41.116262,-78.9197873
925,41.1022854,-78.9010021,1,41.1024969,-78.9018434
926,41.1020561,-78.8993547,1,41.1022854,-78.9010021
927,41.0790155,-78.7609479,1,41.1020561,-78.8993547
928,41.0721169,-78.7417823,1,41.0790155,-78.7609479
929,41.0768042,-78.7350365,1,41.0721169,-78.7417823
930,41.0767032,-78.7233889,1,41.0768042,-78.7350365
931,41.0692851,-78.7127273,1,41.0767032,-78.7233889
932,41.0703024,-78.7112456,1,41.0692851,-78.7127273
933,41.074509,-78.6981308,1,41.0703024,-78.7112456
934,41.078152,-78.68409,1,41.074509,-78.6981308
935,41.0776255,-78.6802762,1,41.078152,-78.68409
936,41.0777348,-78.6802382,1,41.0776255,-78.6802762
937,41.0757316,-78.6547105,1,41.0777348,-78.6802382
938,41.075623,-78.530126,1,41.0757316,-78.6547105
939,41.0272722,-78.4398578,1,41.075623,-78.530126
940,41.0267305,-78.4385849,1,41.0272722,-78.4398578
941,41.0264343,-78.4362329,1,41.0267305,-78.4385849
942,41.025547,-78.435068,1,41.0264343,-78.4362329
943,41.02552,-78.434959,1,41.025547,-78.435068
944,41.024414,-78.434578,1,41.02552,-78.434959
945,41.024456,-78.431709,1,41.024414,-78.434578
946,41.024409,-78.418532,1,41.024456,-78.431709
947,41.0243352,-78.4175457,1,41.024409,-78.418532
948,40.9980823,-78.3690002,1,41.0243352,-78.4175457
949,40.998264,-78.364182,1,40.9980823,-78.3690002
950,40.995785,-78.347099,1,40.998264,-78.364182
951,40.986324,-78.311333,1,40.995785,-78.347099
952,40.9843676,-78.302204,1,40.986324,-78.311333
953,40.98233,-78.29184,1,40.9843676,-78.302204
954,40.9708471,-78.2366064,1,40.98233,-78.29184
955,40.9566011,-78.1797536,1,40.9708471,-78.2366064
956,40.954647,-78.1716309,1,40.9566011,-78.1797536
957,40.947134,-78.1385239,1,40.954647,-78.1716309
958,40.942552,-78.124856,1,40.947134,-78.1385239
959,40.9148174,-78.0608362,1,40.942552,-78.124856
960,40.9072556,-77.8754611,1,40.9148174,-78.0608362
961,40.9383435,-77.8042527,1,40.9072556,-77.8754611
962,40.9402311,-77.8007781,1,40.9383435,-77.8042527
963,40.9485078,-77.7939177,1,40.9402311,-77.8007781
964,40.9487464,-77.7919228,1,40.9485078,-77.7939177
965,40.9474249,-77.7902269,1,40.9487464,-77.7919228
966,40.9239492,-77.7797633,1,40.9474249,-77.7902269
967,40.9107571,-77.7774157,1,40.9239492,-77.7797633
968,40.9118094,-77.772433,1,40.9107571,-77.7774157
969,40.8903035,-77.745325,1,40.9118094,-77.772433
970,40.8857845,-77.7410658,1,40.8903035,-77.745325
971,40.8650716,-77.7343762,1,40.8857845,-77.7410658
972,40.8367604,-77.6745036,1,40.8650716,-77.7343762
973,40.8352089,-77.6724431,1,40.8367604,-77.6745036
974,40.9141096,-77.0565865,1,40.8352089,-77.6724431
975,40.915657,-77.0567295,1,40.9141096,-77.0565865
976,40.9605044,-76.896403,1,40.915657,-77.0567295
977,40.9604969,-76.8959309,1,40.9605044,-76.896403
978,40.9602501,-76.8958529,1,40.9604969,-76.8959309
979,40.9604507,-76.8922009,1,40.9602501,-76.8958529
980,40.9602856,-76.8921845,1,40.9604507,-76.8922009
981,40.9757043,-76.7377694,1,40.9602856,-76.8921845
982,40.9852677,-76.6972648,1,40.9757043,-76.7377694
983,40.9860566,-76.6321544,1,40.9852677,-76.6972648
984,40.9823343,-76.627978,1,40.9860566,-76.6321544
985,40.9837571,-76.6262665,1,40.9823343,-76.627978
986,40.99804,-76.5949268,1,40.9837571,-76.6262665
987,41.00054,-76.488895,1,40.99804,-76.5949268
988,40.995443,-76.4739428,1,41.00054,-76.488895
989,40.9983443,-76.4719083,1,40.995443,-76.4739428
990,41.0034566,-76.4636618,1,40.9983443,-76.4719083
991,41.002706,-76.4630728,1,41.0034566,-76.4636618
992,41.0015353,-76.4624882,1,41.002706,-76.4630728
993,41.0018699,-76.4613522,1,41.0015353,-76.4624882
994,41.0012567,-76.4608803,1,41.0018699,-76.4613522
995,41.0044369,-76.4537257,1,41.0012567,-76.4608803
996,41.0013021,-76.4479733,1,41.0044369,-76.4537257
997,41.0547686,-76.2336103,1,41.0013021,-76.4479733
998,41.0237727,-76.0790524,1,41.0547686,-76.2336103
999,41.0281507,-76.0060381,1,41.0237727,-76.0790524
1000,41.0180769,-75.9946155,1,41.0281507,-76.0060381
1001,41.0161812,-75.9054732,1,41.0180769,-75.9946155
1002,41.0189058,-75.8808845,1,41.0161812,-75.9054732
1003,41.0196225,-75.8796585,1,41.0189058,-75.8808845
1004,41.0288756,-75.7918293,1,41.0196225,-75.8796585
1005,41.0308147,-75.7777509,1,41.0288756,-75.7918293
1006,41.0388348,-75.7593999,1,41.0308147,-75.7777509
1007,41.0386706,-75.7589259,1,41.0388348,-75.7593999
1008,40.9675099,-75.5119208,1,41.0386706,-75.7589259
1009,40.9660768,-75.4678719,1,40.9675099,-75.5119208
1010,40.9455248,-75.4421125,1,40.9660768,-75.4678719
1011,40.9233697,-75.397558,1,40.9455248,-75.4421125
1012,40.922258,-75.3592544,1,40.9233697,-75.397558
1013,40.9026265,-75.3364958,1,40.922258,-75.3592544
1014,40.8956579,-75.3233369,1,40.9026265,-75.3364958
1015,40.8936523,-75.3163813,1,40.8956579,-75.3233369
1016,40.8925219,-75.3147636,1,40.8936523,-75.3163813
1017,40.8612724,-75.2942674,1,40.8925219,-75.3147636
1018,40.8560562,-75.2916475,1,40.8612724,-75.2942674
1019,40.848523,-75.2808419,1,40.8560562,-75.2916475
1020,40.8456893,-75.2734153,1,40.848523,-75.2808419
1021,40.8438614,-75.2495118,1,40.8456893,-75.2734153
1022,40.8384962,-75.2458793,1,40.8438614,-75.2495118
1023,40.8395038,-75.2196928,1,40.8384962,-75.2458793
1024,40.8406187,-75.2138327,1,40.8395038,-75.2196928
1025,40.8444722,-75.201864,1,40.8406187,-75.2138327
1026,40.844102,-75.2010797,1,40.8444722,-75.201864
1027,40.8439909,-75.188788,1,40.844102,-75.2010797
1028,40.8405985,-75.1852378,1,40.8439909,-75.188788
1029,40.8433228,-75.161574,1,40.8405985,-75.1852378
1030,40.842888,-75.160955,1,40.8433228,-75.161574
1031,40.8357697,-75.14422,1,40.842888,-75.160955
1032,40.8365666,-75.1437573,1,40.8357697,-75.14422
1033,40.8372137,-75.1350434,1,40.8365666,-75.1437573
1034,40.8421371,-75.1226792,1,40.8372137,-75.1350434
1035,40.84827,-75.1169257,1,40.8421371,-75.1226792
1036,40.8282319,-75.086156,1,40.84827,-75.1169257
1037,40.8288335,-75.0846541,1,40.8282319,-75.086156
1038,40.8300761,-75.0760418,1,40.8288335,-75.0846541
1039,40.8285524,-75.0757107,1,40.8300761,-75.0760418
1040,40.8233132,-75.0624316,1,40.8285524,-75.0757107
1041,40.8230846,-75.0573964,1,40.8233132,-75.0624316
1042,40.8322265,-74.999144,1,40.8230846,-75.0573964
1043,40.8515157,-74.9335957,1,40.8322265,-74.999144
1044,40.8510868,-74.934278,1,40.8515157,-74.9335957
1045,40.8583564,-74.8968534,1,40.8510868,-74.934278
1046,40.857864,-74.8948002,1,40.8583564,-74.8968534
1047,40.8532976,-74.8887806,1,40.857864,-74.8948002
1048,40.8602953,-74.8724739,1,40.8532976,-74.8887806
1049,40.8489048,-74.824023,1,40.8602953,-74.8724739
1050,40.848211,-74.8195465,1,40.8489048,-74.824023
1051,40.848248,-74.813316,1,40.848211,-74.8195465
1052,40.8495523,-74.8013235,1,40.848248,-74.813316
1053,40.8665368,-74.743018,1,40.8495523,-74.8013235
1054,40.8643419,-74.7416805,1,40.8665368,-74.743018
1055,40.8655057,-74.7360288,1,40.8643419,-74.7416805
1056,40.8662721,-74.7343908,1,40.8655057,-74.7360288
1057,40.8627893,-74.7072552,1,40.8662721,-74.7343908
1058,40.8634412,-74.7066963,1,40.8627893,-74.7072552
1059,40.8678464,-74.6953829,1,40.8634412,-74.7066963
1060,40.8736759,-74.6845445,1,40.8678464,-74.6953829
1061,40.8777409,-74.6779339,1,40.8736759,-74.6845445
1062,40.8800408,-74.6565237,1,40.8777409,-74.6779339
1063,40.8808837,-74.6554612,1,40.8800408,-74.6565237
1064,40.879829,-74.6540327,1,40.8808837,-74.6554612
1065,40.880608,-74.6530412,1,40.879829,-74.6540327
1066,40.8789846,-74.651055,1,40.880608,-74.6530412
1067,40.8911857,-74.5147972,1,40.8789846,-74.651055
1068,40.858609,-74.340733,1,40.8911857,-74.5147972
1069,40.8585003,-74.3405077,1,40.858609,-74.340733
1070,40.8794351,-74.1510894,1,40.8585003,-74.3405077
1071,40.881274,-74.1409235,1,40.8794351,-74.1510894
1072,40.8807243,-74.1405334,1,40.881274,-74.1409235
1073,40.8830855,-74.1290469,1,40.8807243,-74.1405334
1074,40.8798672,-74.1255641,1,40.8830855,-74.1290469
1075,40.8787271,-74.1233054,1,40.8798672,-74.1255641
1076,40.8889196,-74.0810511,1,40.8787271,-74.1233054
1077,40.8950526,-74.0785345,1,40.8889196,-74.0810511
1078,40.8939689,-74.0761342,1,40.8950526,-74.0785345
1079,40.878357,-74.0448944,1,40.8939689,-74.0761342
1080,40.8788008,-74.0444954,1,40.878357,-74.0448944
1081,40.8772512,-74.0340906,1,40.8788008,-74.0444954
1082,40.8708029,-74.01505,1,40.8772512,-74.0340906
1083,40.8725788,-74.013871,1,40.8708029,-74.01505
1084,40.8658007,-73.9964784,1,40.8725788,-74.013871
1085,40.8587168,-73.9813428,1,40.8658007,-73.9964784
1086,40.8538446,-73.9750208,1,40.8587168,-73.9813428
1087,40.856113,-73.9726503,1,40.8538446,-73.9750208
1088,40.8525597,-73.9640406,1,40.856113,-73.9726503
1089,40.8535178,-73.9636978,1,40.8525597,-73.9640406
1090,40.8489849,-73.9411081,1,40.8535178,-73.9636978
1091,40.8490099,-73.9410924,1,40.8489849,-73.9411081
1092,40.8484282,-73.9376987,1,40.8490099,-73.9410924
1093,40.8589237,-73.9314866,1,40.8484282,-73.9376987
1094,40.8635133,-73.9197882,1,40.8589237,-73.9314866
1095,40.8644809,-73.9189352,1,40.8635133,-73.9197882
1096,40.8629564,-73.9153146,1,40.8644809,-73.9189352
1097,40.861927,-73.9129619,1,40.8629564,-73.9153146
1098,40.861853,-73.8924082,1,40.861927,-73.9129619
1099,40.8617455,-73.8913339,1,40.861853,-73.8924082
1100,40.8710813,-73.8767899,1,40.8617455,-73.8913339
1101,40.8703616,-73.8760409,1,40.8710813,-73.8767899
1102,40.8708051,-73.8709753,1,40.8703616,-73.8760409
1103,40.8712326,-73.8560794,1,40.8708051,-73.8709753
1104,40.8901698,-73.8195635,1,40.8712326,-73.8560794
1105,40.9050925,-73.7873964,1,40.8901698,-73.8195635
1106,40.9933139,-73.6756305,1,40.9050925,-73.7873964
1107,40.9978221,-73.6653934,1,40.9933139,-73.6756305
1108,41.0414805,-73.5803925,1,40.9978221,-73.6653934
1109,41.0455957,-73.5712283,1,41.0414805,-73.5803925
1110,41.1097942,-73.4197009,1,41.0455957,-73.5712283
1111,41.110024,-73.4180117,1,41.1097942,-73.4197009
1112,41.1161492,-73.4148576,1,41.110024,-73.4180117
1113,41.1185088,-73.4112333,1,41.1161492,-73.4148576
1114,41.1216287,-73.4102508,1,41.1185088,-73.4112333
1115,41.1213285,-73.4068362,1,41.1216287,-73.4102508
1116,41.1286165,-73.3811081,1,41.1213285,-73.4068362
1117,41.1479339,-73.2472913,1,41.1286165,-73.3811081
1118,41.149654,-73.2430028,1,41.1479339,-73.2472913
1119,41.1555862,-73.2409036,1,41.149654,-73.2430028
1120,41.1562476,-73.2411571,1,41.1555862,-73.2409036
1121,41.1624178,-73.2358825,1,41.1562476,-73.2411571
1122,41.1679313,-73.2197155,1,41.1624178,-73.2358825
1123,41.1682655,-73.2156104,1,41.1679313,-73.2197155
1124,41.17961,-73.1874601,1,41.1682655,-73.2156104
1125,41.1774284,-73.1733371,1,41.17961,-73.1874601
1126,41.1838671,-73.1542015,1,41.1774284,-73.1733371
1127,41.1867929,-73.1278284,1,41.1838671,-73.1542015
1128,41.2006308,-73.1128397,1,41.1867929,-73.1278284
1129,41.200304,-73.1105939,1,41.2006308,-73.1128397
1130,41.218983,-73.062998,1,41.200304,-73.1105939
1131,41.2223652,-73.0566868,1,41.218983,-73.062998
1132,41.2263028,-73.0565106,1,41.2223652,-73.0566868
1133,41.2321555,-73.0447383,1,41.2263028,-73.0565106
1134,41.2323605,-73.0444448,1,41.2321555,-73.0447383
1135,41.2974766,-72.9488685,1,41.2323605,-73.0444448
1136,41.2974993,-72.9478849,1,41.2974766,-72.9488685
1137,41.2979091,-72.9476747,1,41.2974993,-72.9478849
1138,41.3022087,-72.9324074,1,41.2979091,-72.9476747
1139,41.3073649,-72.928623,1,41.3022087,-72.9324074
1140,41.3073222,-72.9284558,1,41.3073649,-72.928623
1141,41.3083735,-72.9257002,1,41.3073222,-72.9284558
1142,41.3139327,-72.9215615,1,41.3083735,-72.9257002
1143,41.3355154,-72.9114273,1,41.3139327,-72.9215615
1144,43.3784683,-92.9188621,2,43.3784652,-92.9228499
1145,43.3747836,-92.9155219,2,43.3784683,-92.9188621
1146,43.3566558,-92.8981775,2,43.3747836,-92.9155219
1147,43.3566571,-92.8902039,2,43.3566558,-92.8981775
1148,43.3348707,-92.8781031,2,43.3566571,-92.8902039
1149,43.3348513,-92.8701625,2,43.3348707,-92.8781031
1150,43.3216886,-92.8553897,2,43.3348513,-92.8701625
1151,43.3207417,-92.8504372,2,43.3216886,-92.8553897
1152,43.3203803,-92.850236,2,43.3207417,-92.8504372
1153,43.3204708,-92.7320212,2,43.3203803,-92.850236
1154,43.3232308,-92.7320409,2,43.3204708,-92.7320212
1155,43.32261,-92.7270502,2,43.3232308,-92.7320409
1156,43.3134239,-92.6139032,2,43.32261,-92.7270502
1157,43.2989515,-92.6134876,2,43.3134239,-92.6139032
1158,43.2982876,-92.5544418,2,43.2989515,-92.6134876
1159,43.3000279,-92.5544343,2,43.2982876,-92.5544418
1160,43.299263,-92.0806412,2,43.3000279,-92.5544343
1161,43.2988262,-91.9947424,2,43.299263,-92.0806412
1162,43.297388,-91.9921899,2,43.2988262,-91.9947424
1163,43.298324,-91.991153,2,43.297388,-91.9921899
1164,43.2976501,-91.9896537,2,43.298324,-91.991153
1165,43.2984128,-91.9888585,2,43.2976501,-91.9896537
1166,43.2942381,-91.9823282,2,43.2984128,-91.9888585
1167,43.2929419,-91.9825375,2,43.2942381,-91.9823282
1168,43.2921853,-91.9816266,2,43.2929419,-91.9825375
1169,43.2034916,-91.8778518,2,43.2921853,-91.9816266
1170,43.203516,-91.8774838,2,43.2034916,-91.8778518
1171,43.1826965,-91.8646163,2,43.203516,-91.8774838
1172,43.1616809,-91.7744066,2,43.1826965,-91.8646163
1173,43.1616973,-91.7738313,2,43.1616809,-91.7744066
1174,43.1513653,-91.7742857,2,43.1616973,-91.7738313
1175,43.1476204,-91.766086,2,43.1513653,-91.7742857
1176,43.1463163,-91.7666991,2,43.1476204,-91.766086
1177,43.0878217,-91.5910605,2,43.1463163,-91.7666991
1178,43.085692,-91.5854972,2,43.0878217,-91.5910605
1179,43.0845583,-91.5683344,2,43.085692,-91.5854972
1180,43.0825926,-91.56827,2,43.0845583,-91.5683344
1181,43.0816695,-91.5626275,2,43.0825926,-91.56827
1182,43.080233,-91.4843545,2,43.0816695,-91.5626275
1183,43.0606825,-91.4605768,2,43.080233,-91.4843545
1184,43.0551058,-91.389893,2,43.0606825,-91.4605768
1185,43.0529346,-91.3898697,2,43.0551058,-91.389893
1186,43.052159,-91.3848959,2,43.0529346,-91.3898697
1187,43.0442635,-91.1864363,2,43.052159,-91.3848959
1188,43.0484458,-91.1549411,2,43.0442635,-91.1864363
1189,43.0489266,-91.140946,2,43.0484458,-91.1549411
1190,43.0286537,-91.1279348,2,43.0489266,-91.140946
1191,43.0180395,-91.1123381,2,43.0286537,-91.1279348
1192,43.0106767,-91.0647967,2,43.0180395,-91.1123381
1193,42.9545007,-90.9782043,2,43.0106767,-91.0647967
1194,42.9526298,-90.97251,2,42.9545007,-90.9782043
1195,42.8831108,-90.9240084,2,42.9526298,-90.97251
1196,42.8434915,-90.9079694,2,42.8831108,-90.9240084
1197,42.814756,-90.9100327,2,42.8434915,-90.9079694
1198,42.703992,-90.7306306,2,42.814756,-90.9100327
1199,42.7040256,-90.7016717,2,42.703992,-90.7306306
1200,42.6965548,-90.6942885,2,42.7040256,-90.7016717
1201,42.6965232,-90.6939113,2,42.6965548,-90.6942885
1202,42.6211025,-90.5894643,2,42.6965232,-90.6939113
1203,42.6163704,-90.585229,2,42.6211025,-90.5894643
1204,42.6159892,-90.5846351,2,42.6163704,-90.585229
1205,42.606236,-90.5590671,2,42.6159892,-90.5846351
1206,42.5985927,-90.5340275,2,42.606236,-90.5590671
1207,42.5948856,-90.5354494,2,42.5985927,-90.5340275
1208,42.5948726,-90.430868,2,42.5948856,-90.5354494
1209,42.595035,-90.4061824,2,42.5948726,-90.430868
1210,42.572332,-90.3868649,2,42.595035,-90.4061824
1211,42.5673897,-90.3777289,2,42.572332,-90.3868649
1212,42.5442569,-90.3674836,2,42.5673897,-90.3777289
1213,42.5117665,-90.0341423,2,42.5442569,-90.3674836
1214,42.5072541,-90.01861,2,42.5117665,-90.0341423
1215,42.4959711,-89.9880893,2,42.5072541,-90.01861
1216,42.496055,-89.987028,2,42.4959711,-89.9880893
1217,42.4886646,-89.980215,2,42.496055,-89.987028
1218,42.4354876,-89.9251609,2,42.4886646,-89.980215
1219,42.3863809,-89.8333712,2,42.4354876,-89.9251609
1220,42.373492,-89.813656,2,42.3863809,-89.8333712
1221,42.3718873,-89.8120082,2,42.373492,-89.813656
1222,42.3740494,-89.6427796,2,42.3718873,-89.8120082
1223,42.3742336,-89.6297754,2,42.3740494,-89.6427796
1224,42.373192,-89.5380799,2,42.3742336,-89.6297754
1225,42.3743763,-89.53697,2,42.373192,-89.5380799
1226,42.3751747,-89.3980009,2,42.3743763,-89.53697
1227,42.3768229,-89.328365,2,42.3751747,-89.3980009
1228,42.2760692,-89.1002961,2,42.3768229,-89.328365
1229,42.2669123,-89.0807743,2,42.2760692,-89.1002961
1230,42.2664136,-89.080583,2,42.2669123,-89.0807743
1231,42.2577429,-89.0480384,2,42.2664136,-89.080583
1232,42.2535655,-89.03174,2,42.2577429,-89.0480384
1233,42.2527193,-89.0321021,2,42.2535655,-89.03174
1234,42.2527897,-89.028917,2,42.2527193,-89.0321021
1235,42.2518129,-89.028917,2,42.2527897,-89.028917
1236,42.2426141,-88.983133,2,42.2518129,-89.028917
1237,42.2421221,-88.9759653,2,42.2426141,-88.983133
1238,42.2410444,-88.9755509,2,42.2421221,-88.9759653
1239,42.2389625,-88.9612389,2,42.2410444,-88.9755509
1240,42.2389327,-88.9561709,2,42.2389625,-88.9612389
1241,42.2364039,-88.9561449,2,42.2389327,-88.9561709
1242,42.2355894,-88.9533296,2,42.2364039,-88.9561449
1243,42.2346531,-88.9537695,2,42.2355894,-88.9533296
1244,42.2229002,-88.9406737,2,42.2346531,-88.9537695
1245,42.1221864,-88.7397221,2,42.2229002,-88.9406737
1246,42.101578,-88.7059234,2,42.1221864,-88.7397221
1247,42.0961462,-88.6858446,2,42.101578,-88.7059234
1248,42.0887986,-88.6028703,2,42.0961462,-88.6858446
1249,42.0759724,-88.5876611,2,42.0887986,-88.6028703
1250,42.0696452,-88.5785606,2,42.0759724,-88.5876611
1251,42.0665356,-88.5784477,2,42.0696452,-88.5785606
1252,42.0665027,-88.5683654,2,42.0665356,-88.5784477
1253,42.0506125,-88.5454957,2,42.0665027,-88.5683654
1254,42.0201328,-88.4973554,2,42.0506125,-88.5454957
1255,41.9901148,-88.4724287,2,42.0201328,-88.4973554
1256,41.985101,-88.3406225,2,41.9901148,-88.4724287
1257,41.9819893,-88.3276343,2,41.985101,-88.3406225
1258,41.9820772,-88.3275278,2,41.9819893,-88.3276343
1259,41.9755723,-88.2812256,2,41.9820772,-88.3275278
1260,41.9777669,-88.2780544,2,41.9755723,-88.2812256
1261,41.9777269,-88.2779952,2,41.9777669,-88.2780544
1262,41.9777259,-88.2691654,2,41.9777269,-88.2779952
1263,41.974124,-88.2665318,2,41.9777259,-88.2691654
1264,41.974222,-88.2663026,2,41.974124,-88.2665318
1265,41.9053452,-88.1906159,2,41.974222,-88.2663026
1266,41.8976496,-88.1020296,2,41.9053452,-88.1906159
1267,41.8904948,-88.008634,2,41.8976496,-88.1020296
1268,41.8904657,-88.0061268,2,41.8904948,-88.008634
1269,41.8903098,-88.0050082,2,41.8904657,-88.0061268
1270,41.8871554,-87.969158,2,41.8903098,-88.0050082
1271,41.885903,-87.9691388,2,41.8871554,-87.969158
1272,41.8827678,-87.9188967,2,41.885903,-87.9691388
1273,41.882574,-87.9188898,2,41.8827678,-87.9188967
1274,41.8816759,-87.9081664,2,41.882574,-87.9188898
1275,41.8799229,-87.9081557,2,41.8816759,-87.9081664
1276,41.8799715,-87.9029689,2,41.8799229,-87.9081557
1277,41.8774934,-87.9027262,2,41.8799715,-87.9029689
1278,41.8743054,-87.9024815,2,41.8774934,-87.9027262
1279,41.8739004,-87.9001197,2,41.8743054,-87.9024815
1280,41.8730127,-87.8970693,2,41.8739004,-87.9001197
1281,41.8726232,-87.8962419,2,41.8730127,-87.8970693
1282,41.8718517,-87.8968726,2,41.8726232,-87.8962419
1283,41.8702367,-87.8950318,2,41.8718517,-87.8968726
1284,41.8673133,-87.8828512,2,41.8702367,-87.8950318
1285,41.8342627,-87.8742273,2,41.8673133,-87.8828512
1286,41.8346158,-87.8615775,2,41.8342627,-87.8742273
1287,41.827696,-87.8516992,2,41.8346158,-87.8615775
1288,41.8279765,-87.8320214,2,41.827696,-87.8516992
1289,41.8280332,-87.8288524,2,41.8279765,-87.8320214
1290,41.8281509,-87.8197514,2,41.8280332,-87.8288524
